gene	mean_A	mean_B	log2FC	p_ttest	p_mannwhitney	p_ttest_fdr	p_mannwhitney_fdr
SLC25A4	-0.06479966611018362	-0.16891393442622948	-0.10411426831604587	0.11363804972392405	0.07181359395774882	0.19169290186034424	0.17419784318798612
CTCF	0.04346410684474123	0.005840163934426216	-0.03762394291031501	0.11364236393304329	0.2529028394670324	0.19169290186034424	0.46834977221656193
SSBP3	0.04067839195979899	-0.026887966804979256	-0.06756635876477825	0.1136456551178262	0.14213720396081234	0.19169290186034424	0.29990221432007785
HLCS	0.022904841402337218	-0.037561475409836086	-0.06046631681217331	0.1137554963176694	0.22063078637425415	0.19185806454416152	0.42239224778190143
ZNF234	-0.04679465776293822	0.012192622950819692	0.05898728071375792	0.1138937011961544	0.04468730737558139	0.1920579383446178	0.11826509676657931
GOLIM4	-0.12842237061769612	-0.036823770491803264	0.09159860012589285	0.11389787741978513	0.04972363932032299	0.1920579383446178	0.12918666513610644
SCARA5	0.05834738617200676	0.2497950819672131	0.19144769579520632	0.11416368918316981	0.1137603849907491	0.19248598542986503	0.25133456072717913
HRASLS2	-0.06937395659432394	0.11045081967213109	0.17982477626645504	0.11421373127449606	0.08192051756104969	0.19255018191603537	0.19361522547459836
BMPR1B	0.34164115646258514	0.7690466101694917	0.4274054537069066	0.11429899794030834	0.12890798477926452	0.1926737429920965	0.27797980808435646
C1QB	0.08559265442404006	-0.03967213114754097	-0.12526478557158102	0.11440359955454261	0.1387253373948956	0.19282986767573754	0.2943352966460813
DLEU2	0.046151919866444104	-0.06352459016393441	-0.10967651003037851	0.11453605489779048	0.16415532542770228	0.19303290282868427	0.3348207033396256
LOC653786	0.09063545150501671	0.034586776859504134	-0.05604867464551258	0.1145776478154148	0.14137788518522657	0.1930827768485572	0.29854994935617574
STC1	0.08308013355592653	0.2899590163934426	0.2068788828375161	0.11460365935305361	0.05043858939392736	0.1931063859033022	0.13077463806223436
RCL1	0.048530884808013354	-0.016659836065573773	-0.06519072087358713	0.11462469450751321	0.4185596919212996	0.19311984493552503	0.6809106651363681
SNN	-0.003030050083472437	0.0719917012448133	0.07502175132828574	0.11463565189429457	0.15456410988704516	0.19311984493552503	0.31993057597617136
CRKL	-0.002145242070116862	-0.049672131147540974	-0.04752688907742411	0.1146660624882615	0.12381492299427854	0.19315085274666324	0.26909732563271593
PPAP2A	-0.07147746243739567	0.0231967213114754	0.09467418374887107	0.1146860948223242	0.12635708506717278	0.19315582294439837	0.27356119028765646
WHSC2	0.01742904841402341	-0.04266393442622948	-0.06009298284025289	0.1146930225239765	0.18929877103929227	0.19315582294439837	0.37493537396557847
GPR85	-0.03903171953255428	0.0626229508196721	0.10165467035222639	0.11480118803558424	0.06493981508552794	0.19331775149058614	0.16049149987256622
KIAA2018	-0.046494156928213695	0.020409836065573766	0.06690399299378746	0.11485430269649886	0.047269799608328764	0.19338695378680062	0.12370372236932436
ZNF323	0.05396494156928213	0.1543237704918033	0.10035882892252115	0.1148798900518058	0.13594923392778782	0.193409797105112	0.28960288330054423
C5orf55	0.056343906510851416	-0.034918032786885246	-0.09126193929773666	0.11490729789346021	0.1334694073818065	0.1934357002621652	0.28543574143607836
WWOX	0.09974958263772954	0.23850409836065578	0.13875451572292624	0.1150029334515217	0.1773479757499823	0.19357578884439233	0.35601983904662016
SPTLC1	-0.059540901502504184	-0.01504098360655739	0.044499917895946796	0.11501457683980056	0.09716448977499713	0.19357578884439233	0.22173688552522255
PMS2L3	-0.032303839732888126	-0.11977459016393441	-0.08747075043104628	0.11518319018995857	0.1765939748365981	0.19383929820692744	0.35485940803819344
PDK3	0.11570951585976626	0.03397540983606554	-0.08173410602370071	0.11531207779717507	0.3899220381777465	0.19403590585197103	0.6467441512283236
TAF1	-0.0785058430717863	-0.019651639344262294	0.05885420372752401	0.1156276759721916	0.0673501955080656	0.19454661783881239	0.16539728720817312
ZNF391	-0.06884808013355596	-0.19319672131147542	-0.12434864117791945	0.11569533517261436	0.12288283931346043	0.19464010277366847	0.26750574215415523
DNAJC5	0.053430717863105166	-0.012069672131147536	-0.0655003899942527	0.11576351055538749	0.03042843665211665	0.19473443647006636	0.08643818856852685
SERPINA6	0.11730769230769232	0.4195081967213115	0.3022005044136192	0.11588854733515745	0.03227195083179105	0.19492439124217892	0.09048640973817108
TRA2B	0.029991652754590977	-0.003750000000000011	-0.03374165275459099	0.11603058552300262	0.15770199685769504	0.1951428996618702	0.32480717455552194
HIST2H4A	0.11615191986644405	-0.04411885245901641	-0.16027077232546044	0.11608973665346854	0.15572179297803743	0.19522197562231489	0.3218644028052917
TARP	0.4622621035058431	0.24350409836065567	-0.21875800514518745	0.11613888511118861	0.005714920455272432	0.19528421584690403	0.021774542564123332
RNF39	0.01256711409395971	-0.16518828451882847	-0.1777553986127882	0.11620055137517943	0.19482292452108696	0.19536748919818567	0.383317097323754
TNNI3	0.027474747474747492	-0.09520491803278687	-0.12267966550753437	0.1162139752784275	0.22460324814321997	0.19536964394837514	0.4286952694048078
ZNF208	0.22342237061769624	0.4261065573770491	0.20268418675935287	0.11624147280561471	0.03950743095027303	0.19537681546528485	0.10685602451871487
IDH3G	0.03619365609348915	-0.023278688524590165	-0.05947234461807932	0.11624252669043951	0.04299000796184129	0.19537681546528485	0.11460024723531284
NAPSA	0.12631051752921535	0.06055327868852461	-0.06575723884069073	0.1162747528155152	0.2503673142261672	0.19541056745369123	0.4649349379088083
OPN1SW	0.005025125628140695	0.02639344262295082	0.021368316994810125	0.11629142098115183	0.533637086837894	0.19541816852080765	0.8128556448813226
CCDC151	0.286438127090301	0.12776639344262294	-0.15867173364767803	0.11631589162240417	0.22192342082853	0.19543887804975804	0.42438356638765734
C14orf149	-0.031485809682804705	0.04149590163934423	0.07298171132214894	0.11636843535935144	0.06265963986656875	0.19550602816348628	0.1559647385497748
IL11RA	-0.05237896494156927	0.045245901639344256	0.09762486658091352	0.11638015772217972	0.01871757917003779	0.19550602816348628	0.05807027446246611
EPM2AIP1	-0.06864774624373955	0.003606557377049209	0.07225430362078876	0.11642100933801929	0.22680618217739756	0.19555423742026623	0.43184712973397615
LOC375190	-0.12595993322203675	-0.028176229508196742	0.09778370371384	0.11644229617615326	0.1750531226362101	0.195554800372717	0.3525710435839546
FYN	0.021477462437395695	-0.07598360655737703	-0.09746106899477272	0.11644997017001919	0.3684578357559488	0.195554800372717	0.6200605831757807
IFITM1	-0.05852253756260434	0.09895491803278689	0.15747745559539122	0.11645780591493934	0.2790550638452396	0.195554800372717	0.5037377233236049
OPA3	-0.038130217028380625	0.008606557377049196	0.04673677440542982	0.11647955808024775	0.06349638176128368	0.19557091615477268	0.15760011367749577
NPFFR1	0.002529306532663317	-0.0032098765432098768	-0.005739183075873193	0.11665173450466627	0.23959355345460998	0.19583956679675293	0.4495639017235118
CHCHD1	0.02150250417362271	0.08676229508196721	0.06525979090834451	0.11666787313172168	0.2375293075963607	0.1958462262586752	0.4464382261588854
WDR1	-0.005876460767946578	0.03887295081967214	0.04474941158761872	0.11669042579318831	0.08460613925711531	0.19584901628714366	0.19890677499437684
APOC2	-0.15199832775919733	0.0064959016393442695	0.1584942293985416	0.11669387937506813	0.11325179846312461	0.19584901628714366	0.25040292953329973
GRIK2	0.2003361344537815	0.09118852459016394	-0.10914760986361757	0.11681860539220733	0.759743658803258	0.19603789745104463	1.0
FAM3B	0.6787070268199235	0.35956954066985647	-0.319137486150067	0.11687299138880411	0.2779201328685307	0.19610871117383025	0.5024527294959685
KSR2	-0.1569782971619366	0.0008811475409835841	0.15785944470292018	0.11689023971476785	0.10479480020366427	0.19611720093958443	0.2356763801568243
PRELID2	-0.09809682804674459	-0.003012295081967229	0.09508453296477737	0.11698972773887015	0.08921425081165944	0.19626365543930985	0.20727591574937904
ALS2CR8	-0.06792153589315526	0.02135245901639344	0.08927399490954871	0.11706528902104626	0.03208212234861377	0.19636994373943226	0.09008274058877781
FRRS1	-0.20673622704507513	-0.09508196721311478	0.11165425983196035	0.11713546684234175	0.1764464092781085	0.1964671803912518	0.35459820931946695
ROBO1	0.010133555926544238	-0.11024590163934425	-0.12037945756588848	0.11720474583516167	0.37522371601743976	0.19656288935665533	0.6285620538501446
GSR	-0.028238731218697827	0.09561475409836065	0.12385348531705848	0.11725849733655992	0.044410583388758855	0.19663254008809267	0.11768717072235939
SYAP1	0.06952838063439072	0.14310450819672138	0.07357612756233066	0.11727436517178118	0.0691458144494221	0.19663865523280108	0.16900168827319367
ZNF878	0.12818030050083473	0.06467213114754099	-0.06350816935329374	0.1173333889453185	0.20113181349351505	0.196717122864455	0.39304597871821584
CYP4F2	0.03008403361344537	0.09160493827160493	0.061520904658159556	0.11743966095191695	0.04483804475799456	0.19687478065392205	0.1185862214429573
C6orf41	0.13321368948247075	0.06237704918032785	-0.0708366403021429	0.11754016341215258	0.19160387393605205	0.19702273458709607	0.37851434854404553
FAM129A	-0.03979966611018363	0.12780737704918035	0.16760704315936398	0.1176312086497959	0.08507082518656396	0.19715480699741833	0.199795319832274
PDE3B	-0.00819699499165275	-0.2072950819672131	-0.19909808697556036	0.11781109250935218	0.14775082998426994	0.19743573361894348	0.30903105775720635
ZBTB12	-0.033430717863105176	0.0535040983606557	0.08693481622376087	0.11794324525477233	0.039120724342942434	0.19763210655387947	0.10599488034293471
PRRT2	-0.19278523489932883	-0.03132780082987548	0.16145743406945334	0.11795283525400277	0.2450637173646667	0.19763210655387947	0.4575294006783267
KIAA0125	0.29742070116861435	0.1419672131147541	-0.15545348805386025	0.11799818966412431	0.24852603561189124	0.19768751267136195	0.4626231298805939
SGK1	0.009482470784641017	-0.10149590163934433	-0.11097837242398534	0.11851214706284603	0.08002512908642831	0.19852789653734437	0.1899078513406486
VWA3B	0.10103827470686765	0.19688505327868852	0.09584677857182088	0.11855360202011692	0.1821658127812792	0.19857666630269427	0.3632664121407701
MRPL41	0.013530884808013375	0.10311475409836067	0.0895838692903473	0.11858991723853918	0.17834908442584918	0.19861681777538207	0.357494125628534
CROCCL2	-0.06524207011686144	0.023012295081967216	0.08825436519882865	0.11869424443227165	0.12604710882112521	0.1987698549739589	0.2730366381498523
FKBP4	-0.008889816360601006	-0.09834016393442623	-0.08945034757382522	0.1187059997790411	0.10264241962599342	0.1987698549739589	0.23174688922385106
C7orf31	-0.07940734557595994	-0.19657786885245904	-0.1171705232764991	0.11874740778565714	0.1145165528399913	0.19881285324184947	0.2527836657797729
MESP2	0.0899581939799331	-0.06102459016393441	-0.1509827841438675	0.1187563910818779	0.4619506612215971	0.19881285324184947	0.7320361312982298
FAIM3	-0.12861435726210355	0.023196721311475373	0.15181107857357892	0.11878272911989711	0.15060824117664062	0.19883625796287396	0.31351198434220917
CHST1	0.2534976544240401	0.43823785450819686	0.18474020008415676	0.1188275336978181	0.02207773206115655	0.19887172831106945	0.06659972748152355
EHMT2	0.00957429048414022	-0.0443237704918033	-0.05389806097594352	0.1188286386564712	0.16690717798772792	0.19887172831106945	0.33921310689585693
OLA1	-0.012020033388981652	0.04237704918032786	0.05439708256930951	0.11897492583009844	0.07488823119140088	0.19908931547668893	0.1800263092847872
HNRNPUL1	0.03909015025041736	-0.001618852459016388	-0.04070900270943375	0.11898339699340217	0.24288479086923564	0.19908931547668893	0.45455538155716935
ZBTB17	-0.0848330550918197	-0.022377049180327842	0.06245600591149185	0.11907863491675161	0.32225388560738055	0.1992254974201772	0.5611960991127858
EYA4	0.22838709677419358	0.44949999999999996	0.22111290322580637	0.11908954842680325	0.030630690304012942	0.1992254974201772	0.08688948262686483
PLA2G2D	0.3011769616026711	0.08805327868852457	-0.21312368291414652	0.11915769710168157	0.39496900160749804	0.19931878016072943	0.6530685188901154
KHDRBS3	0.1296076794657763	-0.004460580912863058	-0.13406826037863936	0.11932876077208976	0.6015249272146662	0.1995841747217177	0.8873075592037302
POGZ	-0.01136894824707845	0.048729508196721345	0.0600984564437998	0.11951143118726033	0.07110017715567103	0.19986892503929102	0.17281507267446722
LOC729799	-0.08058430717863105	0.0026024590163934674	0.08318676619502452	0.11956445351871106	0.10012213502598757	0.19991669700738837	0.22735457569681866
STXBP6	0.2810350584307179	0.14372950819672137	-0.13730555023399654	0.11956484619652567	0.34276338304657206	0.19991669700738837	0.5879066819173664
PTPRJ	-0.06305509181969952	0.027069672131147537	0.09012476395084706	0.11960644850986861	0.05385278041467853	0.19996547761053468	0.13785464249062715
CTNND1	-0.042646076794657754	0.016741803278688516	0.05938788007334627	0.11975304751197535	0.07264929189999571	0.20018976981482423	0.1757332175978668
CAMSAP1L1	0.00680300500834725	-0.06631147540983606	-0.07311448041818332	0.11979556441648177	0.14372702883258265	0.20023080733063464	0.3024340578533499
KLHL18	-0.03788814691151921	0.004098360655737697	0.04198650756725691	0.11980248490814294	0.13650817741514998	0.20023080733063464	0.29048130273723705
LOC100132354	0.06744966442953021	0.012786885245901637	-0.05466277918362857	0.11991776781726662	0.2676807602516945	0.20040266765473827	0.4889822709461486
SCAMP3	0.0009766277128547252	-0.05411885245901642	-0.055095480171871145	0.11995581437722447	0.171597026138136	0.20044543081623656	0.34664867990585585
LRRC23	-0.02868948247078464	0.05963114754098361	0.08832063001176825	0.12012861605163609	0.2504085338399922	0.2007133366844055	0.4649686723456824
DDX49	0.0500667779632721	-0.01430327868852459	-0.0643700566517967	0.12019671855921443	0.03545025258368229	0.20078010099360982	0.09774383381548711
DDX3X	0.0500667779632721	-0.01430327868852459	-0.0643700566517967	0.12019671855921443	0.03545025258368229	0.20078010099360982	0.09774383381548711
SIGLEC7	-0.010659432387312219	-0.13204918032786891	-0.1213897479405567	0.12020601074403005	0.10869210264971951	0.20078010099360982	0.24252359196482748
HNRNPA3P1	0.049123539232053426	-0.001536885245901643	-0.05066042447795507	0.12029911879011132	0.09137174659364425	0.20091476243853965	0.2112906164924571
HIST1H2AH	0.01051839464882943	-0.003662551440329218	-0.014180946089158647	0.12036562991512266	0.48835471219650195	0.2010049803149272	0.7631819456292614
TCN1	0.26918196994991656	0.5577459016393442	0.2885639316894277	0.12041337474808461	0.10532304097259046	0.20106384388716078	0.23666131867288293
BHLHB9	-0.07102744156928215	-0.15776712090163936	-0.08673967933235721	0.12043298111221487	0.08518090200865541	0.20107571506646646	0.19993175987577924
CD101	0.02454924874791319	-0.07741803278688526	-0.10196728153479845	0.12046094732436448	0.14531997483308237	0.20110153999263589	0.3050498712388623
PNMA6A	0.181686143572621	0.043196721311475346	-0.13848942226114566	0.12058737235200835	0.7411754120681879	0.20129171295194673	1.0
RPLP1	0.0027462437395659603	0.08211065573770493	0.07936441199813897	0.12070109533962878	0.1448448390265779	0.20146064564467087	0.3042465692904655
MED15	0.0018030050083472425	-0.048073770491803273	-0.049876775500150516	0.12079454282993206	0.09303017344472735	0.20157206207598516	0.21441270348608224
GMFB	-0.034916527545909834	0.021372950819672144	0.05628947836558198	0.12079706385168466	0.1033273536345971	0.20157206207598516	0.23294331303087085
HSD17B14	0.08356427378964942	-0.046270491803278684	-0.12983476559292811	0.12080543160961622	0.2710300296404651	0.20157206207598516	0.4934468918413559
